metric_id,name,description,baseUnit,statistic,value,tags
64740,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.38,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64740,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64793,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,70.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64793,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.38,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64793,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64846,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,70.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64846,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.38,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64846,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64899,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64899,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64899,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.001,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64952,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64952,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
64952,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65005,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65005,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65005,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65058,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65058,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65058,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65111,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65111,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65111,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65164,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65164,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65164,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65217,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65217,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65217,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65270,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65270,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65270,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65323,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65323,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65323,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65376,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65376,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65376,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65429,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65429,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65429,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65482,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65482,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65482,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65535,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65535,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65535,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65588,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65588,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65588,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65641,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65641,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65641,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65694,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,71.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65694,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.381,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65694,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65747,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65747,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65747,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65800,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65800,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65800,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65853,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65853,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65853,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65906,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65906,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65906,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65959,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65959,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
65959,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66012,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66012,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66012,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66065,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66065,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66065,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66118,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66118,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66118,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66171,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66171,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66171,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66224,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66224,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66224,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66277,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66277,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66277,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66330,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66330,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66330,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66383,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66383,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66383,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66436,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66436,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66436,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66489,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,72.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66489,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.385,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66489,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66542,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,73.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66542,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.386,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66542,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66595,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,73.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66595,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.386,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66595,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66648,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,73.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66648,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.386,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66648,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66701,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,73.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66701,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.386,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66701,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66754,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,73.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66754,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.386,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66754,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66807,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,73.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66807,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.386,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66807,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66860,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,73.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66860,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.386,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66860,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66913,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,73.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66913,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.386,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66913,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66966,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,73.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66966,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.386,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
66966,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
67019,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,73.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
67019,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.386,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
67019,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
67072,jvm.gc.pause,Time spent in GC pause,seconds,COUNT,73.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
67072,jvm.gc.pause,Time spent in GC pause,seconds,TOTAL_TIME,0.386,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
67072,jvm.gc.pause,Time spent in GC pause,seconds,MAX,0.0,cause: G1 Evacuation Pause; action: end of minor GC; gc: G1 Young Generation
