metric_id,name,description,baseUnit,statistic,value,tags
93343,http.server.requests,,seconds,MAX,0.000457301,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93396,http.server.requests,,seconds,COUNT,157371.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93396,http.server.requests,,seconds,TOTAL_TIME,59.975899186999996,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93396,http.server.requests,,seconds,MAX,0.000784841,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93449,http.server.requests,,seconds,COUNT,157470.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93449,http.server.requests,,seconds,TOTAL_TIME,60.008629438999996,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93449,http.server.requests,,seconds,MAX,0.00064312,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93502,http.server.requests,,seconds,COUNT,157569.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93502,http.server.requests,,seconds,TOTAL_TIME,60.043065592000005,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93502,http.server.requests,,seconds,MAX,0.000815488,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93555,http.server.requests,,seconds,COUNT,157668.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93555,http.server.requests,,seconds,TOTAL_TIME,60.076886219,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93555,http.server.requests,,seconds,MAX,0.000942261,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93608,http.server.requests,,seconds,COUNT,157767.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93608,http.server.requests,,seconds,TOTAL_TIME,60.115172856,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93608,http.server.requests,,seconds,MAX,0.000855646,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93661,http.server.requests,,seconds,COUNT,157866.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93661,http.server.requests,,seconds,TOTAL_TIME,60.152992854,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93661,http.server.requests,,seconds,MAX,0.000884809,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93714,http.server.requests,,seconds,COUNT,157965.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93714,http.server.requests,,seconds,TOTAL_TIME,60.186272406,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93714,http.server.requests,,seconds,MAX,0.000746595,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93767,http.server.requests,,seconds,COUNT,158063.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93767,http.server.requests,,seconds,TOTAL_TIME,60.218382211000005,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93767,http.server.requests,,seconds,MAX,0.000518829,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93820,http.server.requests,,seconds,COUNT,158162.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93820,http.server.requests,,seconds,TOTAL_TIME,60.25370374800001,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93820,http.server.requests,,seconds,MAX,0.000766659,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93873,http.server.requests,,seconds,COUNT,158261.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93873,http.server.requests,,seconds,TOTAL_TIME,60.288582581,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93873,http.server.requests,,seconds,MAX,0.000777148,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93926,http.server.requests,,seconds,COUNT,158360.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93926,http.server.requests,,seconds,TOTAL_TIME,60.323672243000004,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93926,http.server.requests,,seconds,MAX,0.00071437,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93979,http.server.requests,,seconds,COUNT,158459.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93979,http.server.requests,,seconds,TOTAL_TIME,60.35918194600001,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
93979,http.server.requests,,seconds,MAX,0.000794018,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94032,http.server.requests,,seconds,COUNT,158558.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94032,http.server.requests,,seconds,TOTAL_TIME,60.394973400000005,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94032,http.server.requests,,seconds,MAX,0.00064055,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94085,http.server.requests,,seconds,COUNT,158657.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94085,http.server.requests,,seconds,TOTAL_TIME,60.431488400999996,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94085,http.server.requests,,seconds,MAX,0.000887281,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94138,http.server.requests,,seconds,COUNT,158756.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94138,http.server.requests,,seconds,TOTAL_TIME,60.46629353,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94138,http.server.requests,,seconds,MAX,0.000600149,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94191,http.server.requests,,seconds,COUNT,158855.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94191,http.server.requests,,seconds,TOTAL_TIME,60.499836984,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94191,http.server.requests,,seconds,MAX,0.000705431,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94244,http.server.requests,,seconds,COUNT,158954.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94244,http.server.requests,,seconds,TOTAL_TIME,60.53509061,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94244,http.server.requests,,seconds,MAX,0.000695081,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94297,http.server.requests,,seconds,COUNT,159053.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94297,http.server.requests,,seconds,TOTAL_TIME,60.574282477,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94297,http.server.requests,,seconds,MAX,0.000654714,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94350,http.server.requests,,seconds,COUNT,159152.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94350,http.server.requests,,seconds,TOTAL_TIME,60.612377509,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94350,http.server.requests,,seconds,MAX,0.000794566,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94403,http.server.requests,,seconds,COUNT,159251.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94403,http.server.requests,,seconds,TOTAL_TIME,60.644957463000004,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94403,http.server.requests,,seconds,MAX,0.000695466,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94456,http.server.requests,,seconds,COUNT,159350.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94456,http.server.requests,,seconds,TOTAL_TIME,60.679131142,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94456,http.server.requests,,seconds,MAX,0.000631201,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94509,http.server.requests,,seconds,COUNT,159449.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94509,http.server.requests,,seconds,TOTAL_TIME,60.71204402400001,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94509,http.server.requests,,seconds,MAX,0.000805181,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94562,http.server.requests,,seconds,COUNT,159548.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94562,http.server.requests,,seconds,TOTAL_TIME,60.749315175999996,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94562,http.server.requests,,seconds,MAX,0.000652152,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94615,http.server.requests,,seconds,COUNT,159647.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94615,http.server.requests,,seconds,TOTAL_TIME,60.784383522,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94615,http.server.requests,,seconds,MAX,0.000716731,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94668,http.server.requests,,seconds,COUNT,159746.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94668,http.server.requests,,seconds,TOTAL_TIME,60.81943487,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94668,http.server.requests,,seconds,MAX,0.000763948,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94721,http.server.requests,,seconds,COUNT,159845.0,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
94721,http.server.requests,,seconds,TOTAL_TIME,60.853680997,"exception: none; method: GET; error: none; uri: /actuator/metrics/{requiredMetricName}, /actuator/metrics; outcome: CLIENT_ERROR, SUCCESS; status: 404, 200"
