metric_id,name,description,baseUnit,statistic,value,tags
6944,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
6944,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7009,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7009,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7009,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7074,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7074,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7074,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7139,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7139,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7139,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7204,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7204,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7204,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7269,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7269,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7269,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7334,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7334,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7334,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7399,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7399,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,TOTAL_TIME,0.7478211690000002,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7399,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,MAX,0.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
7464,lettuce.command.completion,Latency between command send and command completion (complete response received,seconds,COUNT,443.0,"remote: localhost/127.0.0.1:6379; local: local:any; command: DEL, SET, HELLO, CLIENT, GET, KEYS"
