metric_id,name,description,baseUnit,statistic,value,tags
11741,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
11794,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
11847,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
11900,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
11953,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12006,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12059,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12112,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12165,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12218,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12271,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12324,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12377,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12430,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12483,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12536,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12589,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12642,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12695,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12748,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12801,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12854,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12907,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
12960,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13013,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13066,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13119,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13172,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13225,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13278,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13331,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13384,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13437,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13490,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13543,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13596,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13649,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13702,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13755,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13808,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13861,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13914,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
13967,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14020,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14073,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14126,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14179,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14232,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14285,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14338,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14391,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14444,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14497,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14550,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14603,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14656,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14709,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14762,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14815,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14868,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14921,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
14974,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15027,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15080,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15133,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15186,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15239,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15292,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15345,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15398,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15451,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15504,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15557,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15610,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15663,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15716,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15769,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15822,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15875,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15928,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
15981,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16034,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16087,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16140,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16193,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16246,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16299,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16352,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16405,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16458,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16511,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16564,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16617,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16670,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16723,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16776,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16829,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16882,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16935,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
16988,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17041,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17094,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17147,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17200,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17253,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17306,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17359,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17412,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17465,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17518,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17571,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17624,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17677,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17730,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17783,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17836,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17889,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17942,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
17995,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18048,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18101,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18154,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18207,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18260,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18313,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18366,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18419,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18472,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18525,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18578,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18631,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18684,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18737,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18790,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18843,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18896,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
18949,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
19002,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
19055,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
19108,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
19161,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
19214,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
19267,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
19320,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
19373,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
19426,jvm.info,JVM version info,,VALUE,1.0,vendor: Private Build; runtime: OpenJDK Runtime Environment; version: 17.0.9+9-Ubuntu-122.04
