metric_id,name,description,baseUnit,statistic,value,tags
97054,http.server.requests.active,,seconds,DURATION,0.000168751,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97107,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97107,http.server.requests.active,,seconds,DURATION,0.000140873,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97160,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97160,http.server.requests.active,,seconds,DURATION,0.000149208,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97213,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97213,http.server.requests.active,,seconds,DURATION,0.000150094,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97266,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97266,http.server.requests.active,,seconds,DURATION,0.000166329,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97319,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97319,http.server.requests.active,,seconds,DURATION,0.000193335,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97372,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97372,http.server.requests.active,,seconds,DURATION,0.000156779,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97425,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97425,http.server.requests.active,,seconds,DURATION,0.000144985,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97478,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97478,http.server.requests.active,,seconds,DURATION,0.000145973,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97531,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97531,http.server.requests.active,,seconds,DURATION,0.000126618,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97584,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97584,http.server.requests.active,,seconds,DURATION,0.000200786,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97637,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97637,http.server.requests.active,,seconds,DURATION,0.000244467,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97690,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97690,http.server.requests.active,,seconds,DURATION,0.000196101,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97743,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97743,http.server.requests.active,,seconds,DURATION,0.00017621,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97796,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97796,http.server.requests.active,,seconds,DURATION,0.000215278,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97849,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97849,http.server.requests.active,,seconds,DURATION,0.000151704,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97902,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97902,http.server.requests.active,,seconds,DURATION,0.000181386,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97955,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
97955,http.server.requests.active,,seconds,DURATION,0.000260272,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98008,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98008,http.server.requests.active,,seconds,DURATION,0.000188014,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98061,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98061,http.server.requests.active,,seconds,DURATION,0.000161556,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98114,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98114,http.server.requests.active,,seconds,DURATION,0.000152076,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98167,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98167,http.server.requests.active,,seconds,DURATION,0.000166778,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98220,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98220,http.server.requests.active,,seconds,DURATION,0.000149183,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98273,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98273,http.server.requests.active,,seconds,DURATION,0.000153552,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98326,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98326,http.server.requests.active,,seconds,DURATION,0.000144503,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98379,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98379,http.server.requests.active,,seconds,DURATION,0.00015962,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98432,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98432,http.server.requests.active,,seconds,DURATION,0.000148028,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98485,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98485,http.server.requests.active,,seconds,DURATION,0.000148746,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98538,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98538,http.server.requests.active,,seconds,DURATION,0.000199699,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98591,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98591,http.server.requests.active,,seconds,DURATION,0.000159413,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98644,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98644,http.server.requests.active,,seconds,DURATION,0.000260399,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98697,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98697,http.server.requests.active,,seconds,DURATION,0.000239146,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98750,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98750,http.server.requests.active,,seconds,DURATION,0.000196515,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98803,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98803,http.server.requests.active,,seconds,DURATION,0.000166629,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98856,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98856,http.server.requests.active,,seconds,DURATION,0.000126886,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98909,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98909,http.server.requests.active,,seconds,DURATION,0.000126798,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98962,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
98962,http.server.requests.active,,seconds,DURATION,0.000203835,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99015,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99015,http.server.requests.active,,seconds,DURATION,0.000165424,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99068,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99068,http.server.requests.active,,seconds,DURATION,0.000155233,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99121,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99121,http.server.requests.active,,seconds,DURATION,0.000140768,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99174,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99174,http.server.requests.active,,seconds,DURATION,0.000180635,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99227,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99227,http.server.requests.active,,seconds,DURATION,0.000154902,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99280,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99280,http.server.requests.active,,seconds,DURATION,0.000163134,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99333,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99333,http.server.requests.active,,seconds,DURATION,0.000208135,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99386,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99386,http.server.requests.active,,seconds,DURATION,0.000127478,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99439,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99439,http.server.requests.active,,seconds,DURATION,0.000138996,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99492,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99492,http.server.requests.active,,seconds,DURATION,0.000184356,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99545,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99545,http.server.requests.active,,seconds,DURATION,0.000155425,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99598,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99598,http.server.requests.active,,seconds,DURATION,0.00018974,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99651,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99651,http.server.requests.active,,seconds,DURATION,0.000157275,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99704,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99704,http.server.requests.active,,seconds,DURATION,0.000161814,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99757,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99757,http.server.requests.active,,seconds,DURATION,0.00014489,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99810,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99810,http.server.requests.active,,seconds,DURATION,0.000142673,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99863,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99863,http.server.requests.active,,seconds,DURATION,0.000192184,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99916,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99916,http.server.requests.active,,seconds,DURATION,0.000285681,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99969,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
99969,http.server.requests.active,,seconds,DURATION,0.000152319,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100022,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100022,http.server.requests.active,,seconds,DURATION,0.000138508,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100075,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100075,http.server.requests.active,,seconds,DURATION,0.000141608,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100128,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100128,http.server.requests.active,,seconds,DURATION,0.00014456,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100181,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100181,http.server.requests.active,,seconds,DURATION,0.000155237,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100234,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100234,http.server.requests.active,,seconds,DURATION,0.000158243,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100287,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100287,http.server.requests.active,,seconds,DURATION,0.000208722,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100340,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100340,http.server.requests.active,,seconds,DURATION,0.000218433,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100393,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100393,http.server.requests.active,,seconds,DURATION,0.00017222,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100446,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100446,http.server.requests.active,,seconds,DURATION,0.000142297,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100499,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100499,http.server.requests.active,,seconds,DURATION,0.000162519,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100552,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100552,http.server.requests.active,,seconds,DURATION,0.000179234,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100605,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100605,http.server.requests.active,,seconds,DURATION,0.000152416,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100658,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100658,http.server.requests.active,,seconds,DURATION,0.000152265,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100711,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100711,http.server.requests.active,,seconds,DURATION,0.000166024,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100764,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100764,http.server.requests.active,,seconds,DURATION,0.000239674,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100817,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100817,http.server.requests.active,,seconds,DURATION,0.000161644,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100870,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100870,http.server.requests.active,,seconds,DURATION,0.000174464,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100923,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100923,http.server.requests.active,,seconds,DURATION,0.000142787,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100976,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
100976,http.server.requests.active,,seconds,DURATION,0.000171706,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101029,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101029,http.server.requests.active,,seconds,DURATION,0.000185664,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101082,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101082,http.server.requests.active,,seconds,DURATION,0.000182466,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101135,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101135,http.server.requests.active,,seconds,DURATION,0.000166948,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101188,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101188,http.server.requests.active,,seconds,DURATION,0.000140148,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101241,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101241,http.server.requests.active,,seconds,DURATION,0.000179121,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101294,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101294,http.server.requests.active,,seconds,DURATION,0.000149278,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101347,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101347,http.server.requests.active,,seconds,DURATION,0.000162377,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101400,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101400,http.server.requests.active,,seconds,DURATION,0.000151941,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101453,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101453,http.server.requests.active,,seconds,DURATION,0.000196418,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101506,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101506,http.server.requests.active,,seconds,DURATION,0.000195382,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101559,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101559,http.server.requests.active,,seconds,DURATION,0.000149606,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101612,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101612,http.server.requests.active,,seconds,DURATION,0.000146431,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101665,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101665,http.server.requests.active,,seconds,DURATION,0.000176375,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101718,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101718,http.server.requests.active,,seconds,DURATION,0.000179637,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101771,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101771,http.server.requests.active,,seconds,DURATION,0.000158805,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101824,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101824,http.server.requests.active,,seconds,DURATION,0.000158178,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101877,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101877,http.server.requests.active,,seconds,DURATION,0.000153383,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101930,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101930,http.server.requests.active,,seconds,DURATION,0.000151528,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101983,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
101983,http.server.requests.active,,seconds,DURATION,0.000160074,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102036,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102036,http.server.requests.active,,seconds,DURATION,0.000149427,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102089,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102089,http.server.requests.active,,seconds,DURATION,0.000191192,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102142,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102142,http.server.requests.active,,seconds,DURATION,0.000179361,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102195,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102195,http.server.requests.active,,seconds,DURATION,0.000156168,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102248,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102248,http.server.requests.active,,seconds,DURATION,0.000176585,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102301,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102301,http.server.requests.active,,seconds,DURATION,0.00020617,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102354,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102354,http.server.requests.active,,seconds,DURATION,0.000174457,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102407,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102407,http.server.requests.active,,seconds,DURATION,0.000177401,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102460,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102460,http.server.requests.active,,seconds,DURATION,0.000220077,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102513,http.server.requests.active,,seconds,ACTIVE_TASKS,1.0,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
102513,http.server.requests.active,,seconds,DURATION,0.00015255,exception: none; method: GET; uri: UNKNOWN; outcome: SUCCESS; status: 200
